lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,mu_inner_beta,sigma_inner_beta,log_p,rmse
# Adaptation terminated
# Step size = 0.254252
# Diagonal elements of inverse mass matrix:
# 1.23676e-05, 1.15837e-05, 0.000124162, 0.000110272, 0.000128325, 9.75187e-05, 0.000125802, 0.000112458, 0.00013563, 0.00012675, 0.000127483, 0.000117605, 0.000186432, 0.000181929, 0.000144129, 0.000182866, 0.000221469, 0.000132653, 0.000141539, 0.00016013, 0.00014794, 0.000110327, 0.000100613, 0.00010667, 0.000111327, 0.000119519, 9.91148e-05, 0.000164917, 0.000112927, 0.000152942, 0.000127359, 0.000153368, 0.000113909, 9.83532e-05, 0.000110666, 0.000122881, 0.000130162, 0.000151973, 0.000120925, 0.000181673, 0.000204172, 0.000151727, 0.000141893, 0.000135674, 0.000124621, 0.000121248, 0.00015618, 0.000769192, 0.000246541, 0.00039058, 0.000580303, 0.000327608, 0.122918, 0.0876455, 0.0912283, 0.0879987, 0.0796625, 0.0011762, 0.46696
-178200,0.915413,0.254252,4,15,0,178227,-0.0117919,0.998232,-0.041879,-0.0625197,-0.0486899,-0.126415,0.0475976,0.0105639,-0.0211336,-0.0760078,0.0163526,0.0905149,0.12519,0.0438147,0.090946,0.0178403,0.0280241,0.0871981,0.0097261,0.000492031,0.00905312,0.0402761,0.0935438,-0.00328998,0.0772865,0.0366678,-0.0504427,0.00894732,0.0605106,0.0649517,0.0645744,0.0622862,0.0165939,0.0478932,0.00131363,0.176209,0.00493721,0.11504,-0.0074123,-0.0315201,0.112902,0.0741951,0.0630865,0.0336973,0.035595,-0.0816153,0.097019,-0.0180736,0.0469099,0.0254309,0.0595149,0.0313387,0.0479001,0.0360865,0.0464575,0.0753758,0.0642415,0.0209483,0.041535,-168021,0.993403
-178203,0.923345,0.254252,4,15,0,178229,-0.0103743,0.998715,-0.0403053,-0.0644863,-0.0511444,-0.127916,0.0463801,0.00867111,-0.0228551,-0.0704047,0.0155082,0.0961841,0.121097,0.0426151,0.0929895,0.0135851,0.0297824,0.0885767,0.00810071,0.00508651,0.0104013,0.0447341,0.0971406,-0.00548926,0.0800966,0.0321303,-0.0525484,0.00949905,0.0642622,0.0680028,0.0662395,0.0636622,0.0152623,0.0448725,-0.000874316,0.172446,0.00134308,0.11527,-0.00769373,-0.0346617,0.11304,0.0774132,0.0648616,0.0392441,0.0344679,-0.0757096,0.099727,-0.023049,0.0429717,0.0229497,0.0592387,0.035312,0.0472477,0.036716,0.0471655,0.081827,0.0629527,0.032683,0.0445454,-168020,0.993388
-178210,0.91012,0.254252,4,15,0,178230,-0.0109543,0.997107,-0.0523091,-0.0493354,-0.0755927,-0.12431,0.040943,0.0234539,-0.0319893,-0.0833024,0.00591522,0.085859,0.0976767,0.053667,0.058246,0.0173462,-0.0134777,0.0891102,0.0488843,0.0180441,0.00748059,0.025437,0.123542,0.013055,0.0745739,0.0357529,-0.0688541,-0.00425385,0.04185,0.0457434,0.0546665,0.0146483,0.0538799,0.045129,0.00602072,0.222328,0.00249862,0.101048,-0.00178676,-0.0136975,0.0530878,0.0252475,0.0374953,0.0159952,0.0198559,-0.0777585,0.0778325,-0.0239541,0.0559355,0.0540064,0.0553493,0.0173359,0.0444968,0.0452211,0.0799113,0.0596177,0.0539877,0.0813724,0.0582745,-168017,0.993377
-178211,0.929546,0.254252,4,15,0,178239,-0.00964189,0.9972,-0.0485411,-0.0644479,-0.0573697,-0.128793,0.045002,0.00887885,-0.0308743,-0.0764613,0.0147273,0.0977248,0.115983,0.0586596,0.0813845,0.0150886,0.0178876,0.0835454,0.0295072,0.0175405,0.00558903,0.0356078,0.107066,-0.0175925,0.0844343,0.0186035,-0.0547821,0.00905999,0.0647722,0.0734153,0.0764662,0.0659991,0.0214461,0.0454428,0.0068416,0.164767,0.021423,0.110714,-0.0091025,-0.0328523,0.112259,0.0707962,0.063398,0.0519361,0.0357831,-0.104008,0.107459,-0.0579111,0.0630635,0.00979315,0.0655464,0.0117933,0.127154,0.0399098,0.0438782,0.0578414,0.0728146,-0.0376794,0.0809804,-168026,0.993453
-178214,0.985826,0.254252,4,15,0,178245,-0.00725193,0.997757,-0.0509822,-0.0586874,-0.0809472,-0.130647,0.0431742,-0.00293958,-0.0261944,-0.0980265,0.00651091,0.0785398,0.103839,0.0481475,0.0698282,0.0159362,0.0277114,0.0823481,0.0150794,0.0125723,-0.00165749,0.0393751,0.105883,0.00694281,0.0717688,0.0268926,-0.0601128,0.0102897,0.0352344,0.0578417,0.0437389,0.0354325,0.0174491,0.0533209,0.0226627,0.172991,0.0157305,0.107966,-0.0162588,-0.0125862,0.0676208,0.0597932,0.0507842,0.00293802,0.0079883,-0.0760864,0.0955772,-0.130141,0.0414681,0.0435204,0.0514091,0.0185939,0.0852933,0.0336815,0.0489283,0.0328548,0.0961093,0.0413518,0.0987271,-168017,0.993376
-178216,0.875961,0.254252,4,15,0,178251,-0.00631025,0.998458,-0.0355052,-0.0521537,-0.0433451,-0.144367,0.0515925,0.0262817,-0.0469667,-0.0761765,0.0131797,0.0908675,0.116426,0.0460983,0.0764295,0.0252138,0.00740078,0.0774175,0.0410332,0.0194896,0.0254057,0.0267094,0.110361,-0.0111803,0.0822033,0.0329666,-0.0670199,-0.00589547,0.058849,0.0682846,0.0709261,0.0392431,0.046324,0.039507,-0.00911994,0.215591,-0.0161773,0.114467,-0.00298566,-0.0460801,0.10607,0.061687,0.0625208,0.0523341,0.0399701,-0.0948626,0.0771651,0.0019437,0.0478953,0.00695635,0.049394,-0.0192611,0.0995808,0.0450107,0.0631484,0.194885,0.0591953,-0.0330977,0.0477406,-168038,0.993544
-178198,0.998222,0.254252,4,15,0,178235,-0.0105813,0.996811,-0.0551551,-0.0633835,-0.0708945,-0.124051,0.0303371,0.00838786,-0.0157967,-0.0979396,0.00802467,0.0941773,0.129358,0.0483916,0.0703911,0.0196896,0.017191,0.0912144,0.0222608,0.00313882,-0.00128306,0.0339583,0.106299,0.0145397,0.0741702,0.0191529,-0.0638156,-0.00696211,0.0519192,0.0519743,0.0503094,0.0491612,0.0421697,0.055928,0.00141223,0.197731,0.0121212,0.101144,-0.0110018,-0.0193821,0.0607926,0.0370058,0.0570998,0.0280102,0.0191929,-0.0791163,0.0952073,-0.0368661,0.026037,0.0248006,0.0256164,0.0492267,0.0640594,0.0622129,0.0492314,0.0797574,0.0575099,0.03103,0.0486329,-168035,0.99353
-178200,0.883976,0.254252,4,15,0,178225,-0.0107621,0.995612,-0.034884,-0.0500845,-0.0562926,-0.124569,0.0578479,0.0196229,-0.0296159,-0.0558212,0.0116768,0.0847207,0.092792,0.0532809,0.0786443,0.00591124,-0.00642286,0.0861626,0.0375095,0.0197143,0.026953,0.0355218,0.11163,-0.0039774,0.0797089,0.0489895,-0.0518585,0.00999625,0.0604618,0.0647186,0.0733696,0.0280939,0.0234561,0.0395888,0.00644045,0.192031,0.0104968,0.101723,-0.00285489,-0.0304871,0.110684,0.0578896,0.0451465,0.0339267,0.0347178,-0.0677079,0.0812918,-0.00902888,0.0539565,0.0516148,0.0686539,-0.00258281,0.0508631,0.0389671,0.0546621,0.0484505,0.0607611,0.0532271,0.0381157,-167992,0.993181
-178201,0.977489,0.254252,4,15,0,178229,-0.00945252,0.998042,-0.0545272,-0.0518343,-0.0604423,-0.123923,0.0337454,0.00611745,-0.016945,-0.102753,0.00902631,0.0907427,0.126044,0.0492643,0.0712862,0.0292114,0.028238,0.0850537,0.0208511,0.00364519,-0.0101873,0.0449508,0.108939,0.0106191,0.0712406,0.0237002,-0.0723986,-0.00498172,0.0433954,0.039378,0.0512738,0.0458136,0.0439299,0.0529859,0.00287353,0.188213,-0.0105326,0.101325,-0.0122796,-0.0173062,0.0662077,0.041167,0.0525888,0.016823,0.0217093,-0.0924671,0.100359,-0.00957373,0.0470739,0.00424221,0.0282441,0.0449529,0.0829521,0.0432879,0.0473503,0.0694908,0.0610877,9.85693e-05,0.0478419,-168026,0.993448
-178195,0.979332,0.254252,4,15,0,178218,-0.00757905,0.998831,-0.0403913,-0.0723726,-0.0733088,-0.135629,0.0281465,0.0228736,-0.0218629,-0.0802536,0.0178287,0.0759395,0.106433,0.0501938,0.0693166,0.0077094,0.017765,0.0943287,0.0334805,0.00508713,0.0195676,0.0310371,0.107415,-0.00412368,0.0850333,0.0220793,-0.0430165,0.010577,0.0382562,0.0669013,0.0535341,0.0269525,0.0338382,0.0484677,-0.00221887,0.195927,0.0195289,0.111481,-0.00443847,-0.0157435,0.0922959,0.0462407,0.0496039,0.0405358,0.0337483,-0.077534,0.0868957,-0.0202117,0.0460484,0.0332659,0.0437315,-0.00395323,0.0453732,0.0440041,0.049199,0.0702997,0.0721808,0.00702957,0.0250759,-168019,0.99338
-178198,0.842381,0.254252,4,15,0,178217,-0.00913547,0.997913,-0.0543121,-0.0494775,-0.068316,-0.115252,0.0441518,0.000832235,-0.0168715,-0.0742325,0.0285963,0.0779036,0.106813,0.0593342,0.0831578,0.0185132,0.020303,0.110392,0.0436871,0.00698204,0.00885375,0.0359429,0.13231,-0.0126456,0.0836103,0.0314413,-0.0693428,0.0149481,0.0454297,0.0592001,0.0647232,0.0507557,0.0231963,0.0521382,0.0137387,0.193965,0.0100518,0.106669,-0.00494389,-0.0226251,0.0903212,0.0493293,0.0427855,0.0147761,0.0243769,-0.0806519,0.0820739,-0.00101483,0.0454463,0.0250325,0.0535122,-0.00465274,0.0840882,0.0362611,0.037601,0.0630178,0.0575207,0.0474596,0.0378824,-168014,0.993346
-178197,0.91401,0.254252,4,15,0,178220,-0.00917725,0.999546,-0.057542,-0.0529478,-0.0735044,-0.113417,0.043411,0.00998263,-0.0190816,-0.0793101,0.020445,0.0828312,0.106409,0.0569824,0.066609,0.0139878,0.0135893,0.0983416,0.0369867,0.0124933,0.00582161,0.0393267,0.113839,-0.00740876,0.0963756,0.0181323,-0.0626928,0.00343369,0.0423537,0.0477716,0.0636689,0.0546358,0.0209656,0.0565835,0.0136494,0.19826,0.00792233,0.117593,0.0058777,-0.026298,0.0945414,0.0484467,0.0417701,0.0194438,0.0252308,-0.0720887,0.0783587,0.00286991,0.0480578,0.0280027,0.0540303,0.016794,0.0986333,0.027027,0.0353107,0.0642715,0.0382946,0.0118132,0.0272876,-168008,0.993284
-178201,0.995345,0.254252,4,15,0,178218,-0.00786224,0.999691,-0.024185,-0.0505851,-0.0634006,-0.149347,0.0464393,0.0251925,-0.0338079,-0.0776649,0.00945701,0.0865324,0.0946171,0.0465947,0.0806913,0.0154315,0.0180015,0.0837076,0.0228829,0.016482,0.00559318,0.0198163,0.118947,0.000637774,0.0712732,0.0509534,-0.0725548,0.00728031,0.0473341,0.0553986,0.0402134,0.0251878,0.043833,0.0470393,-0.00513614,0.189023,-0.0137838,0.101465,-0.0108031,-0.0377834,0.082929,0.0600176,0.0682231,0.0213851,0.0338116,-0.0810096,0.0971601,-0.00950112,0.0562469,0.027739,0.0487209,0.00841435,0.0546109,0.0455032,0.0942694,0.0572382,0.1198,0.0180646,0.0337394,-168027,0.99344
-178201,0.922875,0.254252,4,15,0,178234,-0.0104418,0.999011,-0.0692079,-0.0602034,-0.0744507,-0.121232,0.0458475,0.0160212,-0.0249299,-0.0822226,0.0217412,0.104399,0.115701,0.0548532,0.061047,0.0178726,0.00774017,0.0991744,0.045285,0.0132069,0.0158631,0.0503004,0.106934,0.0197949,0.101255,0.0253969,-0.0484366,0.00580636,0.0627617,0.0658898,0.0825425,0.0466417,0.0350454,0.0434557,0.00423365,0.189112,-0.000632756,0.0827563,-0.0082934,-0.0296304,0.0936602,0.0487377,0.0453253,0.0326885,0.0247605,-0.0957356,0.0973588,0.0281658,0.0491407,0.0446174,0.043577,0.0369617,0.126933,0.0330832,0.0348524,0.0664656,0.0574019,0.0408622,0.014537,-168050,0.99364
-178200,0.76531,0.254252,4,15,0,178224,-0.00703839,0.996939,-0.0523783,-0.0665422,-0.0744659,-0.124099,0.0414948,0.032921,-0.0217758,-0.0904667,0.0157157,0.089807,0.108759,0.0475521,0.0651225,0.00121136,0.00788317,0.0888361,0.0367987,0.00304969,0.00916456,0.0446757,0.110409,-0.00254631,0.0806756,0.0250226,-0.041801,0.00307131,0.0474075,0.0766791,0.0742159,0.0403732,0.0441044,0.0436028,0.00171895,0.186504,-0.00623328,0.0887538,-0.0254868,-0.0115438,0.0783419,0.0457208,0.057671,0.0307413,0.0336277,-0.0951978,0.101162,0.0610223,0.0418141,0.0374483,0.0476995,0.0404488,0.0997885,0.0382293,0.0406709,0.0587482,0.0404372,0.0438507,0.0131734,-168025,0.993453
-178204,0.494392,0.254252,4,15,0,178223,-0.00965041,0.998651,-0.0525427,-0.0610595,-0.0670788,-0.115581,0.0499566,0.0247196,-0.031935,-0.0787498,0.0269928,0.0755646,0.117873,0.043267,0.0645352,0.00499337,0.00634123,0.0929764,0.0370102,0.0167446,0.00725856,0.0347952,0.118245,-0.00426936,0.0856177,0.0198379,-0.0459304,0.00837527,0.0717919,0.0723421,0.0748074,0.051738,0.0444086,0.0519492,0.00451984,0.197849,-0.0060109,0.0754095,-0.00292935,-0.00877447,0.0820637,0.0520442,0.0496451,0.029442,0.0194782,-0.0841266,0.101741,0.0158596,0.0604997,0.0520226,0.0573655,0.0426959,0.101903,0.0377592,0.0637477,0.0526894,0.106656,0.0500438,0.00989734,-168016,0.99336
-178199,0.960721,0.254252,4,15,0,178227,-0.00881089,0.99883,-0.0403409,-0.0559486,-0.0633304,-0.141263,0.0404381,0.00932591,-0.0263904,-0.079937,-0.0043448,0.105275,0.0960462,0.05459,0.082484,0.0267129,0.0211082,0.0806713,0.0176638,0.00871654,0.0142126,0.0390639,0.116795,0.0116993,0.0704804,0.0478158,-0.0738128,-0.00175229,0.0369481,0.042334,0.0449443,0.0246146,0.0224042,0.0405783,0.00154882,0.192593,0.0131508,0.13855,-0.00704478,-0.0412112,0.0929016,0.0500252,0.049918,0.0296209,0.03611,-0.0755672,0.0811268,0.0338788,0.0537991,0.0274228,0.0403402,0.0263907,0.153115,0.0408454,0.0504987,0.069058,0.0402402,0.0349852,0.0120928,-168025,0.993432
-178203,0.0723824,0.254252,4,15,0,178232,-0.00903668,0.996745,-0.0353507,-0.0574285,-0.0647631,-0.142312,0.0475011,0.00692375,-0.0265286,-0.0819633,-0.00480914,0.104491,0.0989742,0.0522928,0.0860024,0.0246946,0.0208443,0.0772265,0.0174777,0.00902586,0.0186183,0.0413514,0.11964,0.0171852,0.0740213,0.0489601,-0.0752259,-0.00448849,0.0301924,0.0424741,0.044277,0.0201338,0.0259226,0.0366325,-0.000628422,0.196125,0.0163183,0.136524,-0.00272605,-0.0426564,0.0998747,0.0505898,0.0493168,0.0292167,0.0362396,-0.0792365,0.0822425,0.0250985,0.0467638,0.0347522,0.0388766,0.0246796,0.14724,0.0405475,0.0505108,0.0723209,0.0429004,0.0394793,0.0146327,-168028,0.993474
-178210,0.140976,0.254252,4,15,0,178239,-0.00518227,0.999981,-0.0518748,-0.0499299,-0.0535799,-0.141334,0.0408808,0.0212298,-0.0272417,-0.0940696,-0.0118375,0.104647,0.100854,0.0520668,0.0665987,0.00830185,0.0199492,0.07835,0.0380432,0.0228592,0.00316416,0.04219,0.10728,0.013401,0.0763121,0.0440707,-0.0740773,-0.0220912,0.0269444,0.0457517,0.0472027,0.030282,0.0254365,0.0322449,0.00698067,0.19121,0.0113948,0.133866,-0.00740635,-0.0288786,0.0841747,0.057653,0.0551028,0.03443,0.0526131,-0.0748023,0.0841866,0.0195127,0.0349738,0.0255077,0.0340546,0.0301239,0.097074,0.0408829,0.0723879,0.0815855,0.0346145,0.0390563,0.0105333,-168031,0.993465
-178203,0.200281,0.254252,4,15,0,178230,-0.00914799,0.998966,-0.0555724,-0.0515593,-0.0687949,-0.142702,0.0460206,0.0143898,-0.023488,-0.0868464,-0.00810963,0.107535,0.101755,0.0544711,0.0569962,0.0091613,0.0186264,0.0734009,0.0350088,0.018382,0.00478794,0.0399178,0.118107,0.00764207,0.0808286,0.045885,-0.0690431,-0.0160884,0.0332016,0.0509389,0.0552307,0.0258504,0.0263943,0.0362991,0.00721,0.195351,0.01309,0.13141,-0.0178987,-0.0248766,0.0960764,0.0555799,0.0590101,0.0374357,0.0445191,-0.0759165,0.092152,0.0245737,0.0294625,0.0206182,0.0366976,0.0204729,0.097986,0.0364912,0.0762215,0.0820579,0.0382473,0.0164876,0.015045,-168033,0.993499
-178205,1,0.254252,4,15,0,178231,-0.00940054,0.997371,-0.0378677,-0.0619844,-0.0608474,-0.106003,0.0372128,0.0185385,-0.0320455,-0.0648544,0.0347346,0.0710241,0.116912,0.042764,0.079343,0.0244968,0.00085784,0.103782,0.0179707,0.00455838,0.0114414,0.0307093,0.107659,-0.0039625,0.0765108,0.0295013,-0.0606475,0.0150477,0.0711833,0.0600638,0.0651134,0.0499065,0.0427071,0.0548844,0.00231687,0.189916,0.000550572,0.0791319,0.0124843,-0.0293521,0.0892054,0.0452426,0.0427185,0.0187343,0.0145147,-0.0847666,0.0887975,-0.018012,0.0627897,0.041636,0.0607751,0.0213813,0.0406176,0.0481914,0.0368187,0.0752502,0.115013,0.0535415,0.0762127,-167995,0.993192
-178203,0.904391,0.254252,4,15,0,178237,-0.0106966,0.998081,-0.0522485,-0.0525819,-0.069413,-0.150535,0.0507673,-0.00227844,-0.0247435,-0.08947,-0.0018923,0.106577,0.0901081,0.0540074,0.0647488,0.0201168,0.0221915,0.0725944,0.0352097,0.0205097,0.00475079,0.0342325,0.111808,0.0118707,0.0776785,0.038359,-0.0610236,-0.01411,0.0346072,0.0500693,0.0606133,0.0302667,0.0266059,0.0483354,0.00694778,0.195632,0.00517279,0.133548,-0.0167627,-0.0190991,0.0747506,0.0574332,0.0566129,0.0382099,0.0291594,-0.0743053,0.092371,-0.0377613,0.0312281,0.0220698,0.0580757,0.0205558,0.0538333,0.0486963,0.0877731,0.0703915,0.0486275,0.0135719,0.0935597,-168040,0.993566
-178200,0.910137,0.254252,4,15,0,178234,-0.00837341,0.998999,-0.0478985,-0.0554145,-0.0830604,-0.113014,0.0454397,0.0293615,-0.0193001,-0.0691628,0.00705177,0.0958615,0.112724,0.0382493,0.0844682,0.00462655,-0.00600213,0.0939307,0.00764865,0.00326189,0.00856803,0.0204931,0.102729,-0.00776889,0.077407,0.0216565,-0.0668412,0.00763507,0.0785878,0.0463822,0.0646543,0.0410703,0.0333104,0.0534413,0.000911685,0.194332,-0.00345389,0.0966002,0.00678777,-0.0252162,0.099039,0.0446743,0.0479462,0.0222066,0.02912,-0.0973629,0.0893608,-0.0390424,0.039184,0.0662474,0.0841095,0.0362855,0.0661612,0.0541596,0.0567275,0.0712729,0.066763,0.0565097,0.032323,-168015,0.99335
-178200,0.733067,0.254252,4,15,0,178226,-0.00938323,0.998492,-0.0451436,-0.0508836,-0.0445853,-0.143933,0.0414951,0.00360868,-0.0369986,-0.0836852,0.0186603,0.0906002,0.10426,0.0577964,0.063158,0.0258274,0.0213532,0.0873769,0.0406305,0.0205034,0.0126727,0.0492739,0.119802,0.0213132,0.0830337,0.0458095,-0.0576329,0.00459813,0.0327945,0.0597365,0.0554069,0.0362657,0.0345767,0.0386245,0.00433517,0.191921,0.0115995,0.116533,-0.0140345,-0.0246374,0.077404,0.0609399,0.0597238,0.0371163,0.0270005,-0.0674285,0.0924143,0.0129125,0.0557375,0.0154465,0.0473991,0.0289486,0.0934407,0.0367522,0.0621221,0.0549907,0.0668211,0.0233972,0.00889857,-168026,0.993444
-178198,0.082439,0.254252,4,15,0,178229,-0.00867277,0.998318,-0.0409294,-0.0526686,-0.0479835,-0.141867,0.0422553,0.00127804,-0.033359,-0.0822422,0.0203654,0.0888488,0.1036,0.0646379,0.0614634,0.0238258,0.0218168,0.0924471,0.0390068,0.022556,0.0173355,0.0424927,0.122945,0.0197127,0.0829415,0.0476258,-0.0544623,0.0024305,0.0319348,0.0576993,0.0585098,0.0383469,0.0300243,0.0358059,0.00756231,0.193499,0.0185197,0.118292,-0.0109962,-0.024782,0.0772158,0.0590681,0.0600687,0.0366284,0.0259235,-0.06775,0.0953275,0.0154033,0.0490876,0.0113512,0.0401771,0.0241572,0.0931403,0.0357639,0.057973,0.0513421,0.075887,0.0147284,0.0124297,-168024,0.993427
-178209,0.71267,0.254252,4,15,0,178236,-0.0106587,0.998725,-0.0538417,-0.0565001,-0.0790644,-0.109212,0.0559773,0.0187455,0.00224881,-0.0769785,-0.0118963,0.0845725,0.119139,0.0394751,0.0809606,0.00801601,0.00863834,0.0621051,0.0290182,0.00493528,-0.00663273,0.0300278,0.119548,-0.0163219,0.0756346,0.0287722,-0.0778638,0.0031678,0.0690824,0.0603181,0.0485909,0.025788,0.0348592,0.0591578,-0.00568218,0.179011,-0.00323089,0.0901528,-0.00351233,-0.0133369,0.0913685,0.040295,0.050154,0.0328655,0.034461,-0.0899785,0.0845258,0.0107178,0.0534846,0.0594689,0.054325,0.0390659,0.0937957,0.0423935,0.073064,0.0770389,0.0416258,0.0562543,0.0247127,-167999,0.993216
-178216,0.930522,0.254252,4,15,0,178242,-0.00472344,0.997391,-0.049839,-0.0340728,-0.0864374,-0.127945,0.0533246,0.0196172,-0.00321589,-0.0738297,0.00904231,0.109148,0.125583,0.0428473,0.072935,0.00347181,0.0036413,0.0739684,0.031794,0.00554055,0.0117489,0.0265118,0.14808,-0.0109338,0.070261,0.0260874,-0.074125,-0.0184731,0.052092,0.0443554,0.0607891,0.0229104,0.0394775,0.0567749,0.0043198,0.179434,-0.00657647,0.10419,-0.00582285,-0.0116847,0.0811461,0.025727,0.0383375,0.0276981,0.0383176,-0.0814487,0.0843777,0.0141716,0.0455315,0.0663335,0.0698634,0.0498639,0.0495193,0.0453042,0.0610583,0.0810668,0.0498491,0.0416655,0.0201133,-168030,0.993492
-178224,0.50626,0.254252,4,15,0,178254,-0.00763983,0.996157,-0.0556793,-0.0787704,-0.0396084,-0.118597,0.0444963,0.0127125,-0.0354601,-0.0796562,0.0163605,0.0820619,0.117143,0.0569477,0.0771797,0.0270241,0.0157781,0.0994337,0.0274956,0.0158013,-0.0040731,0.0477865,0.0775666,0.0287244,0.0771095,0.0256212,-0.0547425,0.0163289,0.0699492,0.0667299,0.045571,0.0305354,0.0328984,0.0548211,0.000239711,0.219029,-0.00408216,0.10396,-0.0265488,-0.0513515,0.0986857,0.0701652,0.0667603,0.0343885,0.0232402,-0.0888495,0.0866627,-0.0810364,0.0437136,-0.013373,0.0937353,0.0264223,0.065683,0.0260026,0.0597857,0.0741569,0.0733451,-0.102273,0.0897383,-168022,0.993425
-178213,0.942505,0.254252,4,15,0,178246,-0.00798949,0.998881,-0.0355793,-0.0354032,-0.0874737,-0.135034,0.0444088,0.0216747,-0.0191238,-0.0752453,0.00388567,0.100137,0.10166,0.0425016,0.0709762,0.00615153,0.00410668,0.078798,0.0245914,0.0103575,0.0247824,0.0250002,0.143413,-0.018637,0.0788965,0.045263,-0.0642906,-0.00784314,0.0391128,0.0425182,0.073604,0.0454505,0.0301109,0.0406773,0.00597966,0.171456,0.0124046,0.109713,0.0151112,-0.00331808,0.0682811,0.0302094,0.0345662,0.017904,0.0284762,-0.0788708,0.0889745,-0.0158791,0.0693174,0.0504105,0.0378848,0.00739928,0.0488042,0.0761018,0.0903976,0.0573358,0.0763795,0.0146634,0.0392951,-168016,0.993354
-178209,0.991888,0.254252,4,15,0,178244,-0.00894225,0.998925,-0.0586319,-0.0666304,-0.0427129,-0.118473,0.0558796,0.00745479,-0.0286412,-0.0983076,0.00484294,0.0830845,0.110037,0.058419,0.066188,0.0305349,0.0201268,0.0736046,0.0359647,0.0257073,0.00276431,0.0353162,0.0978192,0.0115657,0.0746815,0.0195136,-0.0618891,0.0109117,0.0720578,0.0736531,0.0552187,0.0393042,0.0437142,0.0563747,0.0102782,0.214134,0.0144126,0.11165,-0.0248638,-0.0305362,0.10466,0.0677412,0.0612337,0.052889,0.0332594,-0.0810026,0.0877257,-0.0210809,0.0585171,0.000757935,0.072894,0.0502617,0.0848749,0.0234481,0.046918,0.0548052,0.0418228,0.0432311,0.062013,-168018,0.99337
-178206,1,0.254252,4,15,0,178231,-0.00895308,0.9974,-0.0532478,-0.0695737,-0.0471799,-0.117644,0.0497143,0.0249818,-0.0214593,-0.0905619,0.00867323,0.0826998,0.103531,0.0496944,0.0584975,0.0361238,0.0184371,0.0785453,0.0466223,0.018441,0.0104566,0.0322014,0.100957,0.0142382,0.0674859,0.0240929,-0.0491205,-0.00105968,0.0682462,0.0639451,0.0518765,0.0389094,0.0364049,0.0483153,0.00105711,0.207283,0.00919936,0.105546,-0.0330336,-0.0223066,0.0765015,0.0766873,0.060495,0.0643171,0.0381242,-0.0812835,0.0912306,-0.0280344,0.0556961,0.0148161,0.0555875,0.0442322,0.0804427,0.0283903,0.0472189,0.0595378,0.0567296,-0.00978108,0.0382216,-168007,0.993296
-178204,0.969927,0.254252,4,15,0,178239,-0.00809106,0.998727,-0.0522891,-0.0631405,-0.0328755,-0.127122,0.0551695,0.0331754,-0.0259693,-0.0862583,0.00960125,0.0866118,0.107068,0.0449556,0.0546405,0.0288066,0.0178147,0.0780131,0.0398334,0.0118106,0.00869512,0.0332879,0.105397,0.0169717,0.0696832,0.0313507,-0.0524368,0.00423267,0.0676741,0.0666293,0.0592525,0.0452662,0.0346885,0.0473083,-0.00243928,0.215305,-0.00654883,0.101406,-0.0287452,-0.017314,0.097261,0.0668945,0.0667924,0.058405,0.0358645,-0.0735705,0.104096,-0.0388503,0.0573261,0.0237683,0.0383377,0.0285228,0.0849971,0.0299335,0.0400224,0.0718097,0.0762474,-0.000136514,0.0441399,-168013,0.993329
-178204,0.958049,0.254252,4,15,0,178228,-0.00895894,0.998647,-0.0377256,-0.0514293,-0.0915674,-0.124894,0.0304778,-0.00149099,-0.0283653,-0.0699748,0.0136752,0.0834885,0.0933863,0.0534071,0.0868408,0.010733,0.0170432,0.0892305,0.0194109,0.0207597,0.0124026,0.0379699,0.120077,-0.00261664,0.0873737,0.0358545,-0.0649427,0.00705609,0.0400169,0.038583,0.056549,0.033543,0.0323461,0.0445995,0.00495876,0.173513,0.0131563,0.110725,0.0165217,-0.0343478,0.0776115,0.0358854,0.037603,-0.00129296,0.0179059,-0.0938464,0.079319,-0.0151168,0.0588179,0.0236874,0.0554789,0.0183556,0.0541141,0.0400407,0.11301,0.0505112,0.0419657,0.0326952,0.0240347,-168001,0.993228
