# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_model
# start_datetime = 2025-03-23 20:04:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/6ti7noxb.json
# init = 2 (Default)
# random
#   seed = 69587
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens/h2reg-20250323150456_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,mu_inner_beta,sigma_inner_beta,log_p,rmse
-178212,0.981966,0.288658,4,15,0,178241,-0.0091617,0.998367,-0.045705,-0.0739966,-0.0909726,-0.124517,0.0392707,0.00133947,-0.0324349,-0.0777028,0.00365669,0.0925064,0.0914721,0.057988,0.0662341,0.00955052,0.0102131,0.0869935,0.0289097,0.0139872,0.0205254,0.0515403,0.10069,0.0123252,0.0612028,0.0270686,-0.0630774,0.00877544,0.0743063,0.0521864,0.0339737,0.0194821,0.047235,0.0416245,0.00137437,0.175369,-0.00920571,0.0855788,-0.0117819,-0.0258451,0.098881,0.053482,0.0412067,0.0453905,0.0193942,-0.0899405,0.0751994,-0.0504944,0.065018,0.0449636,0.0423181,0.0313662,0.0801549,0.025756,0.0535639,0.0908539,0.0483577,-0.0045191,0.156511,-168014,0.993348
-178213,0.952703,0.288658,4,15,0,178242,-0.00496355,0.99732,-0.032185,-0.0404292,-0.0200524,-0.119444,0.0469986,0.0318705,-0.0253928,-0.0682968,0.0202039,0.0862147,0.119373,0.0397688,0.0743294,0.0232609,0.00764613,0.0891225,0.0250035,0.00123958,-0.00122839,0.0269477,0.12165,-0.00470731,0.0861636,0.036299,-0.0606991,-0.00938809,0.0375513,0.0484702,0.086283,0.0590845,0.0246717,0.0528037,0.00793682,0.204409,0.0162374,0.118524,-0.00107789,-0.026253,0.0774483,0.0497382,0.0592956,0.00222359,0.0319405,-0.0814219,0.102475,-0.0415273,0.0668674,0.0486761,0.092078,0.0458589,0.0685575,0.066587,0.0576314,0.071988,0.0544956,-0.0034993,0.182095,-167987,0.993126
-178211,1,0.288658,4,15,0,178237,-0.00738153,0.998614,-0.0389249,-0.0545172,-0.0222418,-0.115145,0.0532591,0.0320601,-0.0223188,-0.0731697,0.0216166,0.0894928,0.110536,0.0367563,0.0799879,0.0201629,0.00721198,0.0940844,0.0377461,-0.000236276,-0.00323122,0.0242055,0.127482,0.00201723,0.0905942,0.0410249,-0.0632555,-0.000911398,0.033231,0.0456853,0.0805392,0.066741,0.0248726,0.0477291,0.0107459,0.203963,0.0278022,0.106186,-0.0139876,-0.0193258,0.0688161,0.0378572,0.0572422,0.0074665,0.0296497,-0.092164,0.0962019,-0.0501142,0.0654647,0.0445093,0.0792984,0.0380993,0.0766873,0.0623315,0.0520474,0.0671304,0.0563671,-0.00466292,0.146902,-167997,0.993202
-178216,0.965071,0.288658,4,15,0,178251,-0.00790138,0.997312,-0.0484548,-0.0609969,-0.0957708,-0.127764,0.0330128,0.00741046,-0.0354817,-0.082231,-4.99335e-05,0.0973645,0.107751,0.0646378,0.0683193,0.0149034,0.0146666,0.0800857,0.0242056,0.0195702,0.0265629,0.0288316,0.100941,0.0171993,0.0611292,0.0221694,-0.0710078,0.012503,0.0735354,0.0608296,0.0369548,0.010747,0.0366283,0.0506737,-0.00646489,0.176328,-0.0217653,0.112768,0.00217672,-0.0341483,0.114687,0.0699141,0.0477539,0.0355723,0.0248572,-0.0731612,0.0915866,-0.0719932,0.0884291,0.00909108,0.0537286,0.0382003,0.0508613,0.0745262,0.0589607,0.0739646,0.0872852,-0.0200966,0.198411,-168029,0.993479
-178212,0.998106,0.288658,4,15,0,178240,-0.00828018,0.99857,-0.0467525,-0.0537373,-0.0249901,-0.123664,0.0545207,0.024574,-0.0158114,-0.069507,0.0264063,0.0880711,0.117246,0.044563,0.0808662,0.0149088,0.00612393,0.106019,0.0242617,-0.000304377,-0.00474439,0.0419796,0.119141,-0.0166841,0.0875671,0.0439898,-0.0562973,-0.000682978,0.0345184,0.0425136,0.0713218,0.0696304,0.0373184,0.0391331,0.0142703,0.199447,0.0331286,0.101424,-0.0113231,-0.0200506,0.0604721,0.0339457,0.057757,0.0140445,0.0330418,-0.0872616,0.0878097,0.0258083,0.033068,0.050761,0.0496374,0.00421106,0.077246,0.0394931,0.0548192,0.0920509,0.0479714,0.0304055,0.0626309,-168015,0.993352
-178210,0.953657,0.288658,4,15,0,178237,-0.0066717,0.999075,-0.0458278,-0.0642247,-0.105009,-0.123916,0.0383534,0.00313272,-0.0279891,-0.0854962,-0.00540699,0.0869598,0.0975498,0.0645725,0.081449,0.0145907,0.0122133,0.0715138,0.0212859,0.0218128,0.0178204,0.024246,0.0875174,0.020967,0.0605632,0.0199081,-0.0638151,-0.00128763,0.0675075,0.0617079,0.0518773,0.0182402,0.0329906,0.0626847,0.0051444,0.189337,-0.0014355,0.11934,0.00789266,-0.0221272,0.104131,0.0678022,0.0415754,0.0345699,0.0120001,-0.0847599,0.0930732,-0.0411081,0.0673579,0.00280626,0.06434,0.0289123,0.0521356,0.0473674,0.0407595,0.0403995,0.0899955,0.0145664,0.0368972,-168023,0.993411
-178218,0.970394,0.288658,4,15,0,178247,-0.00742655,0.999359,-0.0511232,-0.0500737,-0.0411689,-0.134292,0.0587671,0.0285702,-0.0266397,-0.0526822,0.0301873,0.106805,0.114014,0.0239298,0.0677767,0.00975765,0.000722996,0.0823121,0.0332536,0.000848691,0.00212171,0.0451065,0.123637,-0.0167443,0.0975001,0.0319984,-0.0530097,0.00122822,0.0465889,0.0565189,0.0571275,0.0474442,0.0362437,0.0204422,0.0172597,0.191184,0.000644604,0.0830804,-0.0181305,-0.034077,0.0909823,0.0461517,0.057077,0.034285,0.0596614,-0.0935698,0.10629,0.00256999,0.0175254,0.0559773,0.0310266,0.0727978,0.0693306,0.0445143,0.0608047,0.0969633,0.0701933,0.048007,0.0446848,-168020,0.993382
-178206,0.805975,0.288658,4,15,0,178246,-0.00761312,0.997527,-0.0524856,-0.0553564,-0.051611,-0.126752,0.0424314,0.0173988,-0.0345438,-0.0752403,0.0106818,0.0807423,0.10396,0.0347568,0.0640651,0.00439313,0.00301014,0.0825398,0.0408251,-0.0125113,0.00518281,0.0398133,0.147242,-0.0232341,0.0865492,0.0273062,-0.0643248,0.0026798,0.0810219,0.057526,0.0618726,0.0297552,0.0445968,0.049368,-0.0023568,0.185056,0.00233848,0.0937899,-0.0161338,-0.0196618,0.0931879,0.0360859,0.0519857,0.0303683,0.0419175,-0.094366,0.102774,-0.0042728,0.0441505,0.069422,0.0357481,0.0506103,0.0861035,0.0565137,0.0882634,0.0769911,0.0845466,0.0332326,0.0405099,-167990,0.993148
-178210,0.766894,0.288658,4,15,0,178245,-0.0093597,0.998072,-0.0449921,-0.057272,-0.060296,-0.117226,0.0394767,0.0032002,-0.0418668,-0.100923,0.0001054,0.0766772,0.117142,0.0570887,0.0900603,0.0237542,0.0283613,0.0707412,0.00969367,0.020452,0.0173065,0.0197555,0.119863,0.00108736,0.0898516,0.0281406,-0.0721008,0.0369296,0.0475501,0.0565516,0.0566469,0.0309693,0.0321877,0.0438949,-0.0300519,0.197626,-0.0121086,0.106804,-0.00364343,-0.0177078,0.0770642,0.0523543,0.0645418,0.0527118,0.0290516,-0.0759572,0.0733393,-0.00340299,0.0349475,0.0467336,0.0447212,0.0275247,0.0520682,0.0304834,0.0425772,0.0511612,0.0548836,0.0409801,0.0179103,-168013,0.993343
-178206,0.772434,0.288658,4,15,0,178244,-0.00750929,0.998432,-0.0455493,-0.0513812,-0.0674389,-0.135521,0.0364159,0.0239313,-0.0318278,-0.068977,0.00214724,0.0674754,0.107106,0.052871,0.0790095,0.0104973,0.0222425,0.0847983,0.0166876,0.0330617,0.0175327,0.036509,0.116846,0.0200634,0.0923528,0.0199744,-0.0777469,0.00609431,0.0208891,0.048364,0.0477289,0.0271439,0.0328787,0.0217996,-0.0101078,0.189155,0.00233852,0.102489,-0.00482498,-0.0181758,0.0896568,0.0426053,0.0729578,0.0288546,0.0300815,-0.0895517,0.0837229,0.0141455,0.0534914,0.0357138,0.0169601,0.0385525,0.0974847,0.0302574,0.0543876,0.0528578,0.074669,0.0207511,0.0318399,-168006,0.993276
-178210,0.985152,0.288658,4,15,0,178237,-0.00750475,0.997348,-0.0479328,-0.0623767,-0.0637658,-0.115283,0.0490688,0.00793815,-0.0233195,-0.0849413,0.0187,0.118499,0.107266,0.0451656,0.0674542,0.0247387,-0.000700687,0.0895362,0.0370846,-0.0092425,0.00185523,0.0345075,0.110698,-0.0150908,0.067833,0.0472609,-0.0518027,5.51243e-06,0.0873197,0.0620702,0.0756832,0.0449161,0.0401962,0.0718239,0.0152802,0.200842,0.00366105,0.111579,-0.00519814,-0.0344126,0.0891735,0.0642233,0.0319654,0.0296673,0.0193003,-0.0709058,0.102269,-0.0295644,0.0444934,0.0444814,0.103444,0.0320384,0.0415347,0.0513004,0.0810665,0.0732519,0.0554043,0.0487658,0.0908655,-168023,0.993432
-178205,0.876789,0.288658,4,15,0,178240,-0.00941904,0.998985,-0.045449,-0.0449382,-0.0423448,-0.108298,0.0307609,0.000846831,-0.0250067,-0.0552954,0.00893342,0.098399,0.0975382,0.0515702,0.0704745,0.0178659,0.0352823,0.103808,0.0384248,0.0188235,-0.00713436,0.0387798,0.111087,-0.00417891,0.0706388,0.0502153,-0.0500877,-0.00478252,0.0597166,0.0535817,0.0587713,0.0413138,0.0355594,0.0375753,0.004239,0.196482,-0.0147693,0.121448,0.000985614,-0.0363684,0.0675253,0.0464084,0.0636116,0.0348776,0.0250582,-0.0752204,0.0876649,-0.0457773,0.0656787,0.0600818,0.095306,0.0224196,0.0647797,0.0383866,0.0437753,0.0792266,0.0374618,0.0321878,0.0430293,-167969,0.992961
-178206,0.942863,0.288658,4,15,0,178235,-0.00942945,0.997408,-0.0486262,-0.0695668,-0.0847421,-0.148765,0.0568631,0.0329743,-0.029061,-0.102365,0.013376,0.0879594,0.120532,0.0488584,0.0801659,0.0172697,-0.0141898,0.0749623,0.0172399,0.00785753,0.0221738,0.0324227,0.119569,0.0114885,0.0885667,0.015906,-0.0771859,0.0112677,0.0489033,0.0572287,0.0613631,0.0367933,0.0314349,0.0537952,0.00548398,0.192514,0.0197343,0.0902704,-0.0114695,-0.018242,0.101833,0.0556074,0.0388535,0.0201628,0.0323778,-0.0823057,0.0910408,-0.02445,0.0439688,-0.0221191,0.0322122,0.0353928,0.065814,0.0502459,0.0973625,0.0718139,0.0793907,0.00373586,0.077547,-168089,0.993985
-178202,0.952425,0.288658,4,15,0,178233,-0.00889866,0.998923,-0.0574299,-0.0540076,-0.0595874,-0.118009,0.0437792,0.0290774,-0.0266108,-0.0572753,0.00527522,0.105065,0.0990631,0.0346688,0.0764082,0.0147161,0.00295999,0.0709244,0.0360669,0.00395096,0.0115545,0.0376179,0.12841,0.000230448,0.0704885,0.0428046,-0.0476202,0.0131725,0.0584758,0.0537026,0.0575808,0.031215,0.0267875,0.0571787,0.00346702,0.187796,-0.0163459,0.091884,-0.00706816,-0.0220065,0.0718712,0.0445539,0.0436473,0.0288883,0.0219706,-0.0728692,0.090464,-0.0490676,0.0952676,0.0248455,0.020997,0.0119515,0.0625738,0.0582466,0.046285,0.0717219,0.0330908,0.0104622,0.0382897,-167992,0.993157
-178207,0.819685,0.288658,4,15,0,178234,-0.00789151,0.998392,-0.0495751,-0.0733497,-0.0372596,-0.138849,0.0516683,0.0107039,-0.0389674,-0.0816908,0.00261298,0.0824813,0.114012,0.0530773,0.0687679,0.00973577,0.0212038,0.0955402,0.0329967,0.00551559,0.0143953,0.0246833,0.121335,0.00348115,0.0863614,0.0462695,-0.0498167,0.0254324,0.0728413,0.043239,0.0506052,0.0428378,0.0324006,0.0523505,-0.0194923,0.190391,0.00573389,0.10072,-0.0156183,-0.0420981,0.10833,0.0659865,0.0583093,0.0264947,0.0325814,-0.0814721,0.0912836,-0.00790649,0.0789431,0.0289235,0.044469,0.00484908,0.0877179,0.100561,0.0517306,0.0499902,0.0613576,0.0374165,0.0734452,-168030,0.993481
-178204,0.966904,0.288658,4,15,0,178232,-0.00756987,0.998187,-0.0338773,-0.0472715,-0.0723247,-0.108891,0.0423143,0.008136,-0.0254988,-0.0732041,0.0143404,0.0837003,0.125922,0.0550222,0.0802441,0.0205549,-0.00208949,0.0833569,0.0148365,0.0292657,-0.000617895,0.0554426,0.0902187,-0.000722541,0.0785512,0.0188368,-0.0717989,-0.0242743,0.0353068,0.0641822,0.062949,0.0435182,0.0234971,0.0414787,0.0215147,0.202989,-0.0111835,0.112064,-0.00273042,-0.00826904,0.0885994,0.0331479,0.043783,0.0282576,0.0234634,-0.0865298,0.0866686,-0.00976187,0.058664,0.0353406,0.0522925,0.0585357,0.0404201,0.0447272,0.0566524,0.0899514,0.076662,0.0395958,0.0475468,-167999,0.99322
-178202,0.845413,0.288658,4,15,0,178233,-0.00722239,0.999972,-0.0460311,-0.0689141,-0.0563671,-0.141855,0.0522299,0.0179372,-0.0264647,-0.0836425,0.0109778,0.0948241,0.0942697,0.036981,0.0715899,0.0227982,0.031243,0.0758955,0.0530752,-0.00612415,0.021071,0.0214786,0.119183,0.00407936,0.0833502,0.0393152,-0.0556624,0.000380608,0.0656664,0.0461545,0.0551691,0.0463868,0.0407883,0.0468348,-0.0150753,0.194279,0.0137157,0.104251,-0.00707722,-0.0380194,0.0881076,0.0631408,0.0406678,0.023372,0.0401151,-0.0857819,0.0923552,0.0231146,0.0389007,0.0310095,0.0462073,-0.000329693,0.104439,0.0491675,0.0668148,0.044743,0.0531711,0.036048,0.0191599,-168028,0.993448
-178202,0.891281,0.288658,4,15,0,178240,-0.00727587,0.996932,-0.0456508,-0.0446057,-0.0757776,-0.112411,0.0381998,0.0143991,-0.0285793,-0.0696223,0.0131603,0.0816349,0.112891,0.0619796,0.0754446,0.0160582,-0.00127334,0.097751,0.00644032,0.0371823,-0.00421533,0.0475098,0.0927879,0.00487362,0.0686304,0.0260597,-0.0604865,0.00898002,0.0396256,0.0635565,0.0586461,0.0320362,0.0249564,0.0457602,0.0246269,0.194164,-0.00827823,0.108896,-0.00358173,-0.0165638,0.0889929,0.0419741,0.0633814,0.0339524,0.00950639,-0.0858224,0.0955168,0.0017204,0.0673246,0.0320781,0.0585552,0.0540999,0.0483242,0.0442218,0.0485285,0.0999814,0.104078,0.0374582,0.0403595,-168003,0.993263
-178211,0.891742,0.288658,4,15,0,178238,-0.00963957,0.998641,-0.0598036,-0.0503517,-0.0562159,-0.126443,0.0392551,0.0118978,-0.025591,-0.0749119,0.0152727,0.0965879,0.103217,0.0501877,0.0761937,0.0151919,0.0176749,0.0843199,0.0290122,0.00405146,-0.00979628,0.026578,0.117033,0.0082947,0.0657032,0.022696,-0.0615718,0.0330016,0.0353138,0.022971,0.0511196,0.0215933,0.024305,0.0432186,0.0317622,0.218243,0.00910337,0.107599,-0.00825095,-0.0271427,0.0624932,0.0450062,0.0503052,0.00870326,0.00772469,-0.0799221,0.0981986,-0.0588174,0.0434252,0.00638411,0.0407346,0.0241239,0.0488093,0.0422584,0.0567058,0.0461648,0.0546281,0.0176435,0.0706059,-168007,0.99328
-178206,0.993439,0.288658,4,15,0,178236,-0.0101481,0.996657,-0.0392972,-0.0575129,-0.0725682,-0.130028,0.0501056,0.0171782,-0.0346134,-0.072743,0.0148811,0.0826173,0.106881,0.0289842,0.0718229,0.0164108,0.0124438,0.0884636,0.0286215,0.0249977,0.026274,0.0454264,0.0970677,-0.00448242,0.0886274,0.0342538,-0.0597505,-0.0106779,0.0717334,0.0858076,0.0710602,0.0505592,0.038836,0.0531017,-0.0249481,0.178415,-0.00232247,0.113934,-0.013049,-0.0244696,0.11116,0.0539381,0.0591957,0.0336195,0.0416041,-0.0784058,0.0849203,0.0266302,0.0582289,0.0365347,0.05577,0.0313068,0.079876,0.0500321,0.0761853,0.0744384,0.0708497,0.0670261,0.0275891,-168013,0.993349
-178202,0.971227,0.288658,4,15,0,178228,-0.00767201,0.996454,-0.0561455,-0.0574824,-0.0558959,-0.11726,0.036609,0.018743,-0.0160575,-0.0738076,0.0101265,0.0828884,0.106576,0.0664942,0.0749717,0.0172783,0.0151352,0.0856229,0.0240465,-0.000978454,-0.00262668,0.0282477,0.112953,0.0160075,0.0659063,0.0331895,-0.0495157,0.0200884,0.0391038,0.0282633,0.0426655,0.0344398,0.020786,0.0410904,0.0236088,0.212128,0.0036044,0.103944,0.00149651,-0.0223528,0.0696378,0.0469736,0.0379418,0.0257128,0.0197585,-0.0831058,0.0933294,-0.0454249,0.0409798,0.0163461,0.0502151,0.0275768,0.0524012,0.0291785,0.0317669,0.0621834,0.050297,0.0301863,0.047545,-167991,0.993167
-178202,0.957312,0.288658,4,15,0,178228,-0.00836788,0.999858,-0.050025,-0.0566126,-0.0478275,-0.111062,0.0482238,0.0306667,-0.00859061,-0.0832534,0.00258181,0.0847725,0.0978257,0.0715956,0.0787838,0.0327219,0.00764744,0.0756995,0.0208591,0.000418958,0.0127941,0.0345539,0.115666,0.0235025,0.0747361,0.0360623,-0.0494427,0.0212907,0.0485921,0.0528688,0.0572243,0.0393676,0.0451981,0.0380669,0.0140786,0.192803,0.00503883,0.102916,-0.00286363,-0.0417208,0.0831511,0.0303039,0.0494407,0.0186205,0.0321818,-0.117243,0.079981,-0.0122592,0.0505765,0.049528,0.0790238,0.0238921,0.0579827,0.0351216,0.0435343,0.059758,0.0638371,0.0556098,0.0445503,-167997,0.99318
-178206,0.834065,0.288658,4,15,0,178237,-0.00865676,1.00025,-0.0538561,-0.0479289,-0.0678857,-0.127965,0.0578666,-0.0053681,-0.0245335,-0.0786835,0.0278674,0.0940417,0.113278,0.0418258,0.076143,0.0149561,-0.0165968,0.0944027,0.0271993,0.0296078,0.013341,0.0344375,0.114379,-0.0160239,0.0845643,0.0457375,-0.059365,0.0228064,0.0508298,0.0514568,0.0422008,0.0280116,0.0277385,0.0287676,-0.0116831,0.209432,-0.026855,0.101528,-0.00262574,-0.01268,0.091427,0.037075,0.0561519,0.0292292,0.0298448,-0.0771219,0.081131,-0.00713864,0.0280524,0.0256923,0.0255725,0.022468,0.060674,0.060173,0.0925733,0.120118,0.0375535,0.0252406,0.0217733,-168038,0.993527
-178201,0.930858,0.288658,4,15,0,178236,-0.00865456,0.997879,-0.0389031,-0.0641033,-0.0590439,-0.125743,0.0347504,0.0329246,-0.028679,-0.0749351,-0.00322733,0.0922505,0.106538,0.0558157,0.073866,0.0141,0.0345872,0.0879826,0.0214779,-0.00612425,0.00600141,0.0375359,0.104756,0.0252736,0.0725109,0.0222204,-0.058817,-0.0124173,0.0573222,0.0586072,0.0732376,0.0531402,0.0337564,0.0611147,0.0135383,0.184027,0.0255783,0.113941,-0.0082807,-0.0417043,0.0852677,0.0680081,0.0464436,0.0274576,0.0282548,-0.085516,0.10294,0.00722834,0.0576444,0.0142024,0.0644644,0.0401929,0.0690394,0.0559163,0.0330159,0.0502385,0.0893248,0.0491142,0.019109,-168007,0.993287
-178203,0.802736,0.288658,4,15,0,178228,-0.0101748,0.997653,-0.0554688,-0.0608113,-0.0542147,-0.126206,0.0508959,0.000419972,-0.0247098,-0.0703612,0.0158069,0.0869383,0.109256,0.0441987,0.0768745,0.0235555,-0.0119732,0.0902733,0.0374904,0.0260036,0.00841057,0.0286596,0.120765,-0.0289044,0.0906874,0.051309,-0.0718996,0.00520032,0.0529448,0.0421656,0.0507718,0.0231903,0.033604,0.0402881,-0.0119859,0.203137,-0.00629631,0.0993458,-0.0154967,-0.023902,0.0780853,0.0447359,0.0574786,0.021233,0.0238743,-0.0789422,0.0702009,-0.0501932,0.0472335,0.0689323,0.0562259,0.030448,0.0586133,0.029585,0.11261,0.0672391,0.0499857,-0.00196819,0.0398487,-168016,0.993366
-178204,0.946577,0.288658,4,15,0,178232,-0.0111288,0.99745,-0.0380443,-0.0596478,-0.0736232,-0.104464,0.042382,0.0162004,-0.0225529,-0.0727101,0.00715331,0.0878024,0.103414,0.0577481,0.0623788,0.0113719,0.0371028,0.0924153,0.0167957,0.0101455,0.0184918,0.0439204,0.120967,0.0262373,0.0720111,-0.00182309,-0.0570781,-0.000638627,0.0637465,0.0630446,0.0692007,0.0383468,0.0461845,0.0373521,0.0157836,0.178711,0.0182859,0.117073,-0.00466596,-0.025567,0.0743369,0.062256,0.0496556,0.0388102,0.0278159,-0.0876726,0.101687,-0.0107104,0.0598246,0.0208286,0.0521478,0.0124407,0.0429012,0.0475537,0.0651638,0.052801,0.0636109,0.0595462,0.0608516,-167983,0.993093
-178205,0.964986,0.288658,4,15,0,178235,-0.0110872,0.999327,-0.0545701,-0.0530462,-0.0507097,-0.147616,0.0450131,0.014196,-0.0310796,-0.0804228,0.0156816,0.0872591,0.106188,0.0376137,0.082085,0.0239194,-0.0153845,0.0779573,0.0352524,0.0154047,0.0023308,0.0287221,0.108393,-0.0193735,0.0886709,0.0690421,-0.0679677,0.00683757,0.0440823,0.0493689,0.0527365,0.0425675,0.0214214,0.0569598,-0.00245474,0.209205,-0.00926345,0.0974159,-0.00660817,-0.0292885,0.103224,0.0357067,0.0501374,0.0175214,0.0215684,-0.0785362,0.0824665,-0.020764,0.0472864,0.0345491,0.0496998,0.0229894,0.0614619,0.0311739,0.0491739,0.0851843,0.0549847,0.0622396,0.0987676,-168038,0.993539
-178214,0.863594,0.288658,4,15,0,178240,-0.0108043,0.996204,-0.0560757,-0.0560084,-0.0498278,-0.127207,0.0375188,0.0168844,-0.0453232,-0.0719086,0.00788516,0.0871279,0.103111,0.0429326,0.0860355,0.0171149,-0.00168111,0.0858733,0.0372311,0.0100001,0.00766749,0.00870237,0.105976,-0.0235627,0.0922736,0.0515881,-0.0674054,0.0203476,0.038704,0.0393219,0.0544014,0.0441267,0.0196266,0.0654186,0.00367177,0.20394,0.00684533,0.0970605,-0.0131374,-0.0381604,0.0905478,0.0210195,0.0499624,0.039812,0.022851,-0.0619048,0.0837783,-0.0441681,0.0438144,-0.00952933,0.040325,0.0429077,0.0886209,0.0479039,0.0461519,0.0790664,0.0709699,0.0544589,0.0879592,-168009,0.993323
-178214,0.976618,0.288658,4,15,0,178254,-0.0116364,0.997128,-0.0249245,-0.0574545,-0.0793155,-0.114481,0.0549477,0.0340746,-0.0256021,-0.0889351,0.00838973,0.102341,0.121774,0.0618697,0.0788486,0.00315566,0.0115964,0.0923895,0.0134955,0.00245803,-0.000448022,0.058487,0.121557,0.0199244,0.0566229,0.0134432,-0.0619648,-0.00122199,0.0613051,0.065827,0.0746645,0.0304938,0.04714,0.037997,-0.00707513,0.182862,-0.00827125,0.109443,0.00433931,-0.00994395,0.0836238,0.0622513,0.0474973,0.0143982,0.0288946,-0.10099,0.0890641,-0.0413115,0.0562223,0.0597951,0.050349,0.0139917,0.0739362,0.0790915,0.0771955,0.0526853,0.0557169,0.0236876,0.0219466,-168042,0.993587
-178209,1,0.288658,4,15,0,178243,-0.00629657,0.997171,-0.0376906,-0.0576868,-0.0383335,-0.133421,0.054098,0.00814974,-0.0259836,-0.0760593,0.017608,0.0984846,0.106762,0.042744,0.0882559,0.00908398,0.000468344,0.104954,0.0276532,0.0166957,0.0189417,0.0340268,0.133337,0.00553865,0.0926403,0.0536332,-0.0680656,-0.00212976,0.058334,0.0474297,0.0406542,0.0536958,0.0196553,0.0487452,0.018711,0.194999,0.00937992,0.0825017,-0.00885988,-0.0513276,0.0987935,0.0376277,0.0515768,0.0353114,0.0368785,-0.0734344,0.0847104,0.0300645,0.0382869,0.0299692,0.0636977,0.0319701,0.0853366,0.0572651,0.0587561,0.0640031,0.0614032,0.0482694,0.131234,-168025,0.993445
-178211,0.960994,0.288658,4,15,0,178243,-0.00533234,0.998747,-0.048751,-0.0589462,-0.0876637,-0.121526,0.0353551,0.0255428,-0.0248613,-0.0744695,0.00576104,0.0831603,0.111838,0.0588689,0.0592831,0.025533,0.0217599,0.0763632,0.0306947,0.00799737,-0.000341311,0.0260859,0.0914252,0.0038774,0.060955,0.0144905,-0.0547973,-0.000798813,0.0498396,0.0643489,0.0770632,0.0246858,0.0506963,0.0438586,-0.0110503,0.190489,0.00050521,0.134343,0.00216255,0.00027181,0.0742951,0.0642089,0.0501175,0.0255201,0.017051,-0.0883404,0.093997,-0.0301882,0.0387124,0.0471404,0.00534043,0.0258504,0.0477549,0.0298882,0.0559526,0.0943201,0.0637117,-0.00079087,0.133004,-168008,0.993291
-178207,0.91855,0.288658,4,15,0,178248,-0.0119663,0.998398,-0.0585342,-0.0461482,-0.0729878,-0.125862,0.0542215,0.00333722,-0.0336624,-0.0769086,-0.00721616,0.0904087,0.102408,0.0452501,0.0730669,0.0189355,0.0143511,0.087314,0.0137287,0.0107244,0.00639439,0.0445592,0.117494,-0.00407952,0.0942539,0.026609,-0.0604449,0.0246013,0.0712729,0.0674938,0.0457827,0.0408929,0.0145734,0.0510402,-0.00277476,0.207448,0.0136682,0.104214,-0.024014,-0.0218764,0.0761155,0.0394052,0.0354121,0.0349936,0.0343428,-0.104881,0.116356,-0.0210352,0.057647,0.0283723,0.0677472,0.0124408,0.0684413,0.0519385,0.0589285,0.104342,0.0641995,0.044766,0.0244363,-168016,0.993361
