# 1.19366e-05, 1.13007e-05, 0.000117935, 0.000122483, 0.00012618, 0.00012983, 0.000105553, 0.000114989, 9.95591e-05, 0.00010793, 0.0001273, 0.000130278, 0.000188925, 0.00016025, 0.000169098, 0.000171604, 0.000169899, 0.000124076, 0.000114281, 0.000152402, 0.000132888, 0.000149585, 0.000103395, 8.10213e-05, 0.000126763, 9.04205e-05, 0.000117556, 0.000140216, 0.000119817, 0.000145971, 0.000121737, 0.000141471, 0.000123053, 0.000107777, 0.000110272, 0.000115072, 0.000109193, 0.000153452, 0.000137276, 0.000168856, 0.000180585, 0.000162369, 0.000116322, 0.000121292, 0.000135589, 0.000120549, 0.000115129, 0.000446702, 0.000355705, 0.000282115, 0.00062704, 0.000237117, 0.0946411, 0.0806278, 0.0839312, 0.0920801, 0.0845805, 0.0012872, 0.379434, 3.76163e-05, 2.94852e-05, 3.12888e-05, 3.84305e-05, 4.44044e-05, 4.45319e-05, 2.74517e-05, 3.3879e-05, 3.26728e-05, 3.37381e-05, 3.55135e-05, 3.97912e-05, 3.6401e-05, 3.49658e-05, 4.25643e-05, 4.5372e-05, 3.98037e-05, 4.0609e-05, 0.00187547, 0.000751454, 0.0734054, 0.06561
-169557,0.972535,0.27095,4,15,0,169595,-0.00656429,0.973376,-0.0713713,-0.0395471,-0.09577,-0.119074,-0.011305,0.000449719,-0.0270716,-0.0815891,-0.00825452,0.0921825,0.0798954,0.0564295,0.0764811,0.0145327,0.000181104,0.0785518,-0.00315274,-0.020034,-0.00909478,0.0445743,0.0553898,-0.00121012,0.01213,0.0115355,-0.0684791,-0.0130134,-0.0232236,0.0494382,0.0646076,-2.31991e-05,0.0240365,0.0338019,0.00295035,0.165038,-0.0224999,0.0638236,-0.0240749,-0.00761083,0.035073,0.00869508,-0.0051279,0.00494374,0.0129797,-0.129791,0.0288497,-0.0230445,0.0492306,-0.00982624,0.0243925,0.00138339,0.0788503,0.0471785,0.048631,0.0713148,0.0515961,0.0166515,0.0440862,0.197439,-0.0635905,0.256418,0.116749,0.289003,0.141751,0.0516729,0.0650763,0.230252,0.157472,-0.0340724,0.0827456,0.0676036,0.000773054,0.16324,0.0849467,0.157136,0.160672,0.0985413,0.133536,0.148267,0.112853,-171097,1.0174
-169552,0.988271,0.27095,4,15,0,169592,-0.00608955,0.973922,-0.0518627,-0.0580283,-0.0972093,-0.140346,0.0110717,-0.0219948,-0.0628424,-0.0914217,0.0227163,0.102796,0.113507,0.0511792,0.0598805,-0.00594259,-0.00737816,0.0774539,-0.00145846,-0.0130975,-0.0178597,0.0425843,0.0549517,-0.0091362,0.0335123,0.0107046,-0.0797843,0.00626747,-0.00573399,0.0605431,0.0756501,0.0166829,0.0333423,0.0315285,-0.000586387,0.18369,-0.0269713,0.0506549,-0.0391465,-0.0208922,0.0178628,0.021443,-0.0254673,-0.0096236,-0.0184746,-0.0884918,-0.00528814,-0.0549683,0.0278023,-0.00693288,0.0322587,-0.0228027,0.041884,0.0504476,0.0364244,0.0562677,0.0318098,-5.40197e-05,0.0432707,0.217247,-0.0441314,0.252096,0.117527,0.27996,0.136232,0.0408814,0.0388544,0.231489,0.156688,-0.0471816,0.0780798,0.0692912,0.0116491,0.169454,0.0774757,0.155636,0.160282,0.134666,0.0747796,0.127804,0.0557076,-171116,1.0176
-169564,0.704261,0.27095,4,15,0,169599,-0.00497108,0.97332,-0.0682727,-0.0483319,-0.0838075,-0.114177,-0.00817472,-0.0046691,-0.0259167,-0.0812472,-0.0158624,0.0975578,0.0965102,0.0624544,0.0737982,0.0206695,0.00778056,0.0803047,-0.0172935,-0.0161571,-0.0205646,0.0546393,0.0532686,0.00134352,0.0227239,0.0119412,-0.0723032,-0.0158257,-0.0182764,0.0416908,0.0655719,-0.0123111,0.0253423,0.0388196,0.000348523,0.156726,-0.0278826,0.0615259,-0.032105,-0.0213728,0.0270042,0.00133583,-0.00304029,0.0078533,0.010331,-0.14297,0.0347505,-0.0252369,0.0421498,0.00650362,0.0517776,0.0139376,0.0559967,0.045573,0.0463274,0.0795809,0.0806379,0.0270749,0.0613053,0.20616,-0.0591048,0.253095,0.121714,0.292167,0.139656,0.0427175,0.063398,0.227078,0.160125,-0.0553059,0.0692505,0.0688388,0.000877539,0.162534,0.0722507,0.161012,0.156203,0.152579,0.117772,0.122153,0.110121,-171095,1.01738
-169578,0.935003,0.27095,4,15,0,169614,-0.00537763,0.973973,-0.0694398,-0.0560007,-0.107817,-0.129128,0.00407671,-0.0258274,-0.054998,-0.0975731,0.0382066,0.102829,0.106971,0.0458448,0.0529073,-0.00120665,-0.0131215,0.0863846,-0.00189972,-0.0180844,0.012636,0.0288388,0.0736768,0.0136092,0.0199422,0.00423612,-0.0680232,-0.00756824,-0.0290973,0.0408769,0.0711206,0.0215289,0.022087,0.0434735,-0.0107078,0.156519,-0.0362005,0.0399499,-0.0267428,-0.0219771,0.00996817,0.00804791,-0.00172532,-0.0142697,-0.0185699,-0.105219,-0.0198372,-0.062571,0.0190164,0.0165524,0.0510556,-0.023791,0.0470005,0.0641763,0.0626331,0.0494655,0.0193901,-0.0644536,0.0739637,0.20471,-0.051308,0.258251,0.115682,0.278102,0.129898,0.0483083,0.0575538,0.233124,0.157657,-0.0529912,0.0724644,0.0723699,0.0118212,0.175129,0.07747,0.15481,0.160226,0.183411,0.123599,0.114302,0.118721,-171118,1.01761
-169569,0.979256,0.27095,4,15,0,169623,-0.00586246,0.974815,-0.0604445,-0.0607278,-0.102606,-0.108568,-0.0119143,0.000306056,-0.0544495,-0.0848647,0.00406183,0.117151,0.103308,0.0436195,0.0835083,0.0149059,-0.0102513,0.0672619,0.00138563,-0.0266436,-0.0330355,0.0494669,0.0598088,0.00892285,0.0319448,0.00917524,-0.0699075,-0.0393221,-0.0256056,0.0588199,0.0740149,-0.0110868,0.0089473,0.0140886,-0.00738796,0.178472,-0.0313108,0.0540035,-0.0388583,-0.00330515,0.0250812,0.0231299,-0.0177602,-0.00391539,0.00937521,-0.0954959,0.00484875,-0.0723534,0.0130646,0.00837949,0.00668567,-0.01276,0.0572939,0.0737744,0.0433671,0.0674995,0.0507445,0.0239726,0.0398427,0.219004,-0.0550956,0.247197,0.113468,0.286017,0.14041,0.0570403,0.0490208,0.233131,0.159646,-0.0414524,0.0831538,0.0731151,0.00672001,0.157213,0.0762556,0.149659,0.166407,0.107334,0.154982,0.131314,0.168699,-171121,1.01771
-169571,0.891833,0.27095,4,15,0,169620,-0.00520706,0.972242,-0.0627068,-0.0353818,-0.0762352,-0.140625,0.00939898,-0.0278953,-0.0285734,-0.0819402,-0.00195197,0.0819433,0.102313,0.0770373,0.0607166,0.00110137,0.00555318,0.0942118,-0.00789489,-0.0110727,-8.65417e-05,0.0425577,0.0573435,-0.0132561,0.0171547,0.0105357,-0.0761544,0.0282878,-0.00702739,0.0493939,0.0651456,0.0264266,0.0433258,0.0582045,0.00525051,0.177784,-0.0269913,0.0659083,-0.0259883,-0.027581,0.011542,-0.00331523,-0.00684181,-0.00708624,-0.010273,-0.092947,0.00771378,-0.0344603,0.0575182,-0.00693866,0.0337597,-0.0154988,0.0362416,0.0385349,0.0412346,0.0936795,0.0349868,0.00117962,0.102997,0.193698,-0.0507806,0.263757,0.118865,0.289381,0.137164,0.037422,0.0507859,0.231686,0.155398,-0.0416196,0.0755699,0.0649922,0.00993982,0.176178,0.0850912,0.1592,0.156751,0.169826,0.0665783,0.100561,0.0468658,-171134,1.01758
-169568,1,0.27095,4,15,0,169611,-0.00470637,0.974519,-0.065613,-0.0308646,-0.072044,-0.124604,0.00786682,-0.0283289,-0.0324092,-0.0837952,-0.00748053,0.0840968,0.0989546,0.0713787,0.0677397,-0.00145076,-0.00405857,0.0887914,-0.00200599,-0.00857215,0.00259181,0.032754,0.0626978,-0.0100967,0.012544,0.0111432,-0.0686439,0.0162332,0.00650066,0.0552434,0.0700593,0.0126708,0.0459325,0.0570693,-0.00374537,0.17671,-0.0164445,0.0645491,-0.0262672,-0.0275672,0.0055325,-0.0023754,-0.0102476,0.00205219,-0.00730451,-0.0846989,0.0030513,-0.0478459,0.0504158,-0.00213191,0.0384153,-0.0174532,0.0390215,0.0501502,0.0371926,0.0924447,0.038564,-0.0164076,0.0867323,0.194636,-0.0475526,0.260292,0.119406,0.29473,0.135274,0.0401962,0.0543504,0.234432,0.164851,-0.047027,0.0786958,0.0642589,0.00819422,0.174978,0.0895446,0.159501,0.15433,0.139785,0.0720354,0.107154,0.0544899,-171144,1.01787
-169573,0.799984,0.27095,4,15,0,169605,-0.00633608,0.977824,-0.0544744,-0.0577411,-0.092188,-0.1321,0.00910798,0.0101249,-0.0584491,-0.0898135,0.00359866,0.101113,0.113949,0.0490021,0.0758942,0.0110875,0.00629794,0.0635408,-0.0119218,-0.0263643,-0.032839,0.0539991,0.0623074,0.00164126,0.0443484,0.0170857,-0.0792711,-0.0288432,-0.0322421,0.06734,0.0621675,-0.00125125,0.0075703,0.0149775,0.021054,0.166626,-0.0392074,0.0496239,-0.0467607,-0.00891886,0.0361237,0.0284752,-0.010028,0.0009291,0.0223697,-0.12686,0.000369795,-0.0401598,0.0287291,-0.0245057,0.00712599,0.00290654,0.0606176,0.0514302,0.0570523,0.0801061,0.0726569,-0.00272028,0.0292322,0.217022,-0.0604223,0.251393,0.110438,0.288296,0.14733,0.0445816,0.0483898,0.226244,0.150385,-0.0498842,0.0856566,0.0760445,0.00916067,0.16676,0.0840408,0.162779,0.169345,0.182747,0.119958,0.123912,0.112473,-171168,1.01833
-169561,0.996792,0.27095,4,15,0,169609,-0.00515063,0.975781,-0.0501098,-0.0429319,-0.112729,-0.128616,0.0107533,-0.0241007,-0.0356646,-0.0752551,-0.00113938,0.0956526,0.103255,0.0542574,0.0547452,-0.0020339,-0.00575766,0.109118,-0.0122451,-0.0201336,0.00798327,0.0392422,0.0615285,-0.0255459,0.0152103,0.00939833,-0.0658629,0.00640564,-0.0185479,0.0397703,0.0813951,-0.0142217,0.0417859,0.0261767,0.00590943,0.174222,-0.00718721,0.0513032,-0.0331478,-0.0202076,0.020071,-0.00135464,-0.0298867,0.00794048,-0.00467991,-0.110779,0.023795,-0.0286097,0.035487,0.0100634,0.0285549,0.009997,0.0482416,0.0653894,0.0519678,0.0680612,0.0559266,0.0145856,0.0267264,0.202142,-0.0417427,0.250332,0.12203,0.281212,0.133262,0.0520081,0.0573242,0.22828,0.160692,-0.0391534,0.0795059,0.0706873,0.00952691,0.165307,0.078543,0.146485,0.161569,0.199379,0.09822,0.142285,0.062917,-171025,1.01704
-169565,0.744851,0.27095,4,15,0,169607,-0.00409503,0.975781,-0.0776403,-0.0221871,-0.0783582,-0.130338,-0.00720863,-0.0196687,-0.0450334,-0.0897541,0.00309836,0.103607,0.106933,0.0540461,0.0780329,0.015598,-0.0063523,0.0510931,-0.00147386,-0.024022,-0.0283568,0.0675549,0.0533793,0.0101355,0.0236023,0.015832,-0.0743202,-0.012586,-0.0254888,0.0820008,0.0509651,0.0172813,0.018935,0.0461932,-0.0100874,0.174036,-0.0367144,0.069092,-0.0355674,-0.00322852,0.0574994,0.0329812,-0.00644333,-0.00282833,0.00940199,-0.104373,0.00101723,-0.0116347,0.031751,0.000653086,0.0332105,-0.0118032,0.0801563,0.0414638,0.0329471,0.058009,0.0463982,0.00565113,0.029449,0.208581,-0.0611539,0.258928,0.115236,0.288417,0.140755,0.0437883,0.0472901,0.229819,0.150596,-0.0501546,0.0816498,0.0683821,0.00870244,0.170634,0.0841065,0.16373,0.161182,0.0984554,0.0967946,0.0950124,0.0903049,-171124,1.01782
-169564,0.455472,0.27095,3,15,0,169607,-0.00780464,0.974011,-0.0433657,-0.0576259,-0.0964759,-0.142118,0.00770925,0.00458363,-0.0524339,-0.0774704,0.00600171,0.0900873,0.110279,0.047648,0.0686463,0.00603412,0.00277699,0.0667727,-0.0135741,-0.050432,-0.0082419,0.0379075,0.068113,0.00526131,0.019646,0.0127066,-0.0717923,-0.00220861,-0.0179887,0.02815,0.0530119,0.00294937,0.0236386,0.0396098,0.000950083,0.186746,-0.0168821,0.0651181,-0.0223474,-0.00175564,0.0104185,0.0170818,-0.00802344,-0.00830328,-0.00252033,-0.0950007,0.021735,0.0137687,0.0212159,0.00813798,0.0212089,0.0137512,0.0774527,0.120391,0.0560806,0.0663005,0.0307547,0.0169138,0.0120818,0.214373,-0.0561071,0.252406,0.110031,0.284032,0.131732,0.0470437,0.0502859,0.227566,0.161093,-0.0410063,0.0740852,0.0748212,0.00267249,0.157776,0.0815205,0.148056,0.167279,0.15461,0.0918801,0.15578,0.0638574,-171078,1.0173
-169565,0.720943,0.27095,3,10,1,169607,-0.00475411,0.973253,-0.0556495,-0.0536673,-0.0930179,-0.144876,0.00606416,0.00961586,-0.0424149,-0.0832784,-0.0104765,0.087122,0.115702,0.0346753,0.0683215,0.00569565,-0.0108472,0.0875379,-0.00305063,-0.0501478,-0.017475,0.0321813,0.0920322,-0.0108372,0.0292139,0.0157421,-0.0715918,-0.0121916,-0.00221999,0.0454319,0.0488753,0.0236317,0.0159288,0.0467087,4.49895e-05,0.183468,-0.0180742,0.0602658,-0.0226273,-0.0099373,0.01323,0.0247012,-0.00757751,-0.0131714,0.00505551,-0.0957586,0.031859,0.00676317,0.0315592,0.018016,0.042615,0.0110646,0.100922,0.103044,0.0701357,0.0584113,0.0402259,0.0206878,0.0158721,0.207906,-0.0478771,0.258779,0.110094,0.281818,0.13883,0.0452931,0.0447666,0.235191,0.15475,-0.0373371,0.0797161,0.0730771,0.00740682,0.16577,0.0751122,0.158359,0.164822,0.127032,0.101592,0.112038,0.0639636,-171125,1.0176
-169556,0.862788,0.27095,4,15,0,169599,-0.00500857,0.975138,-0.0539515,-0.0548028,-0.0916865,-0.142838,0.00497381,0.00432374,-0.0460109,-0.0962084,-0.00431478,0.0938277,0.114594,0.0396325,0.0702587,0.00262794,-0.00912189,0.0763187,-0.00896613,-0.0424326,-0.00756948,0.0318276,0.0735551,-0.00454048,0.0359661,0.0239051,-0.0720104,-0.00490344,-0.0128411,0.0373041,0.0573645,0.0299173,0.0248385,0.0394795,0.00181436,0.172624,-0.020644,0.0499912,-0.0285771,-0.0044467,0.013013,0.0248675,-0.0191976,-0.00178443,0.0039167,-0.097891,0.0270307,-0.00197549,0.0231253,0.0209737,0.0351748,0.019709,0.0919408,0.0967034,0.0720288,0.0556167,0.0498145,0.022281,0.0165859,0.211518,-0.0454101,0.254922,0.114191,0.282662,0.140758,0.0447727,0.0429435,0.235487,0.156687,-0.0396531,0.0788092,0.0763572,0.00388912,0.159714,0.0749559,0.157677,0.16227,0.149121,0.087278,0.113493,0.0593433,-171099,1.01757
-169559,0.507645,0.27095,4,15,0,169598,-0.00526231,0.972745,-0.0536732,-0.05604,-0.0886751,-0.147455,0.0044325,-0.00427046,-0.0562124,-0.0948317,-0.00291143,0.0920645,0.116637,0.0409404,0.0626203,-0.00559779,-0.0164389,0.0779976,-0.00802352,-0.0447401,-0.0168804,0.0308522,0.0723479,-0.00525182,0.027023,0.00684195,-0.0629524,-0.0154328,-0.0059507,0.0398129,0.0662956,0.0250662,0.0229996,0.0392539,-0.00646043,0.18167,-0.0242479,0.0486784,-0.0305919,-0.00503014,0.0103476,0.0130943,-0.0212518,-0.00217793,-0.000980646,-0.103234,0.028148,-0.00464597,0.0217646,0.0246173,0.0191915,0.00408504,0.0531849,0.0750993,0.0631842,0.0577013,0.0495738,0.0178857,0.0096375,0.209395,-0.0429534,0.257175,0.118476,0.285341,0.140886,0.0415543,0.0410349,0.232113,0.153702,-0.0385,0.0727831,0.0780434,0.00666919,0.158515,0.0797065,0.156368,0.157314,0.125257,0.096577,0.119681,0.0618047,-171108,1.01743
-169570,0.53596,0.27095,4,15,0,169613,-0.00571517,0.975805,-0.0448716,-0.0505389,-0.0976084,-0.160839,-0.00814267,-0.00415022,-0.0309484,-0.0821158,0.00692032,0.0989975,0.0974422,0.0525947,0.0687291,-0.000148126,-0.0181007,0.0789262,0.000561765,-0.00399099,-0.00969837,0.0320666,0.0497075,-0.0132291,0.0139154,-0.00423001,-0.102173,-0.0030947,-0.0279739,0.0554462,0.0696478,0.000499975,0.0387974,0.0252586,0.0115861,0.177348,-0.0176947,0.057081,-0.028119,-0.0320891,0.0307933,0.0164631,-0.020394,-0.0182795,0.00480126,-0.115875,0.0340618,-0.0555541,0.0323156,-0.0008691,0.0446123,-0.029729,0.0568919,0.029951,0.0663331,0.0420762,0.0368185,-0.00341113,0.113666,0.204964,-0.0448293,0.240699,0.124016,0.2928,0.141866,0.0498551,0.0472677,0.225762,0.15795,-0.0366699,0.0797194,0.0769187,0.000410393,0.169795,0.0806184,0.160912,0.162106,0.163602,0.0818517,0.106487,0.0904291,-171127,1.01784
-169578,0.967143,0.27095,4,15,0,169614,-0.00348949,0.975813,-0.0762042,-0.0559827,-0.0797874,-0.111289,0.014665,-0.00865961,-0.0591652,-0.083207,0.00603993,0.102149,0.111925,0.0531661,0.081829,-0.00410303,-0.0182839,0.070457,-0.00647582,-0.0285101,-0.0123116,0.0474085,0.0729666,0.00320776,0.0292106,0.0311501,-0.0355558,-0.00144578,0.00579837,0.0601326,0.0718139,0.013521,0.0134929,0.0434518,-0.00372786,0.18373,-0.0586691,0.0495272,-0.0392394,-0.00157066,0.051807,0.0236107,-0.0144261,0.0021491,-0.012101,-0.125263,0.00218075,-0.0298772,0.0313478,0.0120428,0.00925904,-0.00614839,0.043382,0.101284,0.0199833,0.117194,0.0760174,0.00562076,0.0126152,0.204038,-0.052203,0.258809,0.102528,0.28241,0.137944,0.0496566,0.0560502,0.231952,0.160293,-0.0499589,0.0819006,0.0660662,0.0147146,0.164821,0.0854729,0.157417,0.157461,0.180105,0.115521,0.142977,0.0928979,-171075,1.01743
-169570,1,0.27095,4,15,0,169618,-0.00449513,0.975285,-0.0488215,-0.0359249,-0.102742,-0.144497,-0.0157947,-0.00150755,-0.0319072,-0.091489,0.000558207,0.0960713,0.10974,0.0478549,0.0580717,0.0177351,0.00313415,0.0851479,-0.0103174,-0.0130457,-0.0135323,0.0514089,0.0338691,-0.00190888,0.0200335,-0.00577031,-0.0990392,-0.00352826,-0.0391445,0.050452,0.085064,-0.00749298,0.0549028,0.0250348,0.00840228,0.166438,-0.00496622,0.0645653,-0.0231961,-0.0146409,-0.00255439,0.00617018,-0.005188,-0.00898089,0.0146663,-0.107053,0.0165176,-0.0248171,0.0153623,-0.00534962,0.0621183,-0.00238824,0.0888075,0.0429489,0.0690937,0.0436534,0.0341478,0.00757443,0.0271662,0.207289,-0.0506374,0.251939,0.132595,0.289003,0.140057,0.0470364,0.047676,0.228589,0.155134,-0.0413336,0.0792255,0.0723901,0.00510389,0.168842,0.0766497,0.156233,0.165331,0.0720015,0.0624331,0.112972,0.0673194,-171144,1.01793
-169569,0.97035,0.27095,4,15,0,169605,-0.00604447,0.975267,-0.0736271,-0.0391803,-0.086258,-0.129768,0.0142607,-0.00689994,-0.0462984,-0.0950832,0.00296793,0.0955168,0.0890961,0.0666304,0.0671769,0.00518009,-0.00790461,0.0802561,0.0145769,-0.0367193,-0.014832,0.0299061,0.0881815,-0.0254287,0.0287909,0.0242723,-0.0620046,-0.00312786,-0.00434025,0.0560299,0.0449082,0.025877,0.00938336,0.0439749,0.00232159,0.173482,-0.0428808,0.0606402,-0.0499328,-0.0159941,0.0372781,0.0205845,-0.0128493,0.0123562,-0.0210906,-0.121377,0.0032782,-0.00723775,0.0664715,-0.0220678,0.0283468,-0.0262163,0.068414,0.0548568,0.0457206,0.0765469,0.0565049,-0.00457569,0.0342007,0.205696,-0.0583064,0.255558,0.106359,0.279706,0.13934,0.0495364,0.055209,0.229854,0.161277,-0.0439066,0.0805636,0.0645479,0.00920907,0.162774,0.0863357,0.157425,0.156867,0.202638,0.0779103,0.139167,0.126739,-171060,1.01727
-169558,0.971065,0.27095,4,15,0,169601,-0.0053516,0.975185,-0.0543354,-0.0509888,-0.0939684,-0.132829,-0.00481117,-0.0149812,-0.0508218,-0.0903901,-0.00798928,0.105746,0.122439,0.0574128,0.0676111,0.00743802,0.00202056,0.090685,0.00161879,0.00954367,-0.0183911,0.0419631,0.0323736,0.0055532,0.0204236,-0.00644882,-0.0847452,-0.00544974,-0.0269395,0.0483566,0.0808744,-0.00557067,0.036962,0.0385573,0.00237412,0.168067,-0.0282632,0.0587669,-0.0270513,-0.0161313,-0.00773645,0.0215308,-0.0120098,-0.000416928,0.0189872,-0.114765,0.0254556,-0.0735845,0.0265948,0.0175617,0.0146648,-0.0288982,0.0582712,0.0432684,0.0405365,0.0651097,0.0602295,0.032744,0.0727997,0.209764,-0.0527833,0.254583,0.12472,0.288332,0.142066,0.0453124,0.0475105,0.226229,0.155062,-0.0365758,0.0827952,0.0756271,0.00646519,0.16769,0.0778527,0.155687,0.164384,0.136341,0.115982,0.119376,0.0705758,-171153,1.01799
-169559,0.924336,0.27095,4,15,0,169588,-0.00472146,0.976317,-0.0710927,-0.0354832,-0.104983,-0.132125,3.64047e-05,-0.0288519,-0.0325534,-0.0821848,0.0182077,0.0927209,0.0800475,0.0520716,0.0750039,-0.0029074,-0.00758652,0.0844097,-0.00802411,-0.0279636,-0.0144174,0.0451879,0.0779591,-0.0108125,0.0201421,0.0129938,-0.0814185,-0.00202457,-0.0126718,0.0670245,0.0692554,0.0236572,0.0300506,0.0262264,0.000376246,0.173405,-0.0169609,0.0554391,-0.0546323,-0.00874861,0.0326679,0.00450837,-0.0133072,-0.00724978,-0.0082807,-0.124182,0.010941,-0.0389618,0.0451197,-0.0259609,0.00341733,-0.0107466,0.0420656,0.0944845,0.0515493,0.118115,0.0425833,-0.0156364,0.0463981,0.203256,-0.0603875,0.254125,0.106173,0.282542,0.137863,0.0462569,0.0553865,0.228842,0.159063,-0.0443844,0.0829381,0.0636778,0.0104,0.168409,0.0836668,0.148283,0.156088,0.141024,0.0750013,0.0985227,0.0696836,-171010,1.01697
-169573,0.945712,0.27095,4,15,0,169606,-0.00520536,0.976381,-0.0753809,-0.0556546,-0.108056,-0.11971,0.00509181,0.00347777,-0.0475272,-0.0889442,-0.0038174,0.0978956,0.125685,0.0616497,0.0559401,0.0160505,-0.00562131,0.0743599,-0.0193373,-0.0162158,-0.0190308,0.0707915,0.0405454,0.00854904,0.0283668,0.0142215,-0.0747105,-0.00511077,-0.0270139,0.0383974,0.0730283,0.00218903,0.0311897,0.0269664,0.00110426,0.156413,-0.0597895,0.0612552,-0.00284632,-0.00872225,0.0239161,0.028763,-0.0192218,-0.000226408,0.00808077,-0.0984679,0.0110785,-0.056908,0.0314402,0.0161626,0.0679321,0.0213005,0.069089,0.0320699,0.0536631,0.0553894,0.073396,0.0401438,0.0613704,0.211309,-0.0492139,0.257464,0.125025,0.287324,0.145479,0.04757,0.0495819,0.231464,0.158618,-0.0441777,0.0726029,0.0788612,0.00892626,0.164666,0.081057,0.167287,0.164609,0.148917,0.0214474,0.123809,0.156074,-171201,1.01848
-169576,0.894947,0.27095,4,15,0,169633,-0.00556982,0.97673,-0.0748266,-0.0574396,-0.107254,-0.12178,-0.000643526,0.000611872,-0.0517223,-0.0865465,-0.00843383,0.098058,0.120645,0.0616546,0.0571573,0.0148122,-0.00945137,0.0816044,-0.021067,-0.0148268,-0.0159059,0.0734736,0.0466597,0.00372859,0.0201125,0.0152092,-0.0730869,-0.0103496,-0.0203928,0.0414145,0.0690568,0.00216533,0.0283679,0.029555,-0.0121806,0.156021,-0.0649452,0.0612833,-0.00387337,-0.0134285,0.0249441,0.0280862,-0.0174157,-0.00250794,0.00973046,-0.101133,0.00976228,-0.0559833,0.0274524,0.0214214,0.0636911,0.0248891,0.0636029,0.0316278,0.0527149,0.0577753,0.0716875,0.0276224,0.062089,0.209002,-0.048539,0.258623,0.126659,0.286887,0.146495,0.0478351,0.0497358,0.229003,0.16189,-0.0462962,0.0677694,0.0795438,0.00935054,0.166222,0.0826627,0.168975,0.167147,0.167667,0.0434617,0.125162,0.150191,-171210,1.01858
-169567,0.99046,0.27095,4,15,0,169611,-0.00496793,0.974222,-0.0629738,-0.0351626,-0.112786,-0.134573,-0.0111745,-0.0172343,-0.0363493,-0.0770842,0.00621716,0.0951678,0.126499,0.0639004,0.0703777,0.00399403,0.0014712,0.0728052,0.00878515,-0.0203084,-0.0298553,0.0477896,0.0655661,0.014236,0.0190387,0.0202742,-0.0721242,-0.020223,-0.014114,0.049955,0.0795965,0.0194517,0.0383884,0.0352441,0.00401717,0.177042,-0.0268696,0.0607261,-0.0296045,-0.0116555,0.0292179,0.00719253,-0.0159267,0.00707522,-0.0104147,-0.144674,0.0208058,-0.0172573,0.0458886,0.00413834,0.023218,0.0391804,0.0705809,0.112076,0.0590245,0.0790797,0.107025,0.017774,0.0296866,0.210538,-0.0520152,0.268471,0.112788,0.286814,0.135669,0.0366053,0.0515702,0.214938,0.151703,-0.0429748,0.0812346,0.0595,0.0112031,0.161615,0.0825614,0.153032,0.158343,0.141049,0.0594883,0.122453,0.0942205,-171038,1.01701
-169561,0.985448,0.27095,4,15,0,169600,-0.00488771,0.97482,-0.0604523,-0.0515161,-0.0657264,-0.121168,0.0190148,-0.00246814,-0.0465946,-0.0907029,0.00613159,0.104963,0.0869707,0.0418239,0.0700682,0.00824167,-0.00403337,0.0869834,-0.0171412,-0.0257176,-0.00502475,0.0459843,0.0480742,-0.018611,0.0244505,-0.00371042,-0.0729267,0.00824783,-0.00218825,0.0611638,0.065596,-0.00476326,0.0212662,0.039615,-0.00580463,0.17057,-0.0218693,0.0514309,-0.0322361,-0.013984,0.0314079,0.0294881,-0.00763389,-0.0112736,0.0116913,-0.0855333,-0.00452674,-0.0016759,0.0350651,0.00131016,0.00446671,-0.0273344,0.0679144,0.0388773,0.0383947,0.0547521,0.0293034,0.00230801,0.0172333,0.203221,-0.0573205,0.248817,0.117285,0.284103,0.141345,0.0473605,0.0494384,0.235875,0.166897,-0.0384202,0.0813055,0.0777181,0.00470356,0.163692,0.0840219,0.166467,0.14801,0.199744,0.105921,0.132291,0.111697,-171100,1.01755
-169566,0.640673,0.27095,4,15,0,169602,-0.00937581,0.974877,-0.0537253,-0.0512453,-0.110066,-0.104527,-0.0118251,-0.00547825,-0.0376065,-0.0807858,-0.00451527,0.0981879,0.106804,0.0652811,0.0655091,0.0117649,0.00633897,0.0767318,-0.0185055,-0.0122144,-0.0240593,0.0380236,0.0544255,-0.000770882,0.0256325,0.0200334,-0.0656547,-0.0272151,-0.0351654,0.045847,0.0751627,0.0153156,0.048453,0.0445726,0.00815548,0.174779,-0.0333347,0.0742156,-0.0353476,-0.0177351,0.0357777,0.00767343,-0.0219853,0.00756447,0.00327563,-0.117208,0.0194524,-0.0565351,0.0156598,0.00731814,0.0327331,0.0330739,0.0319557,0.0743188,0.0343407,0.146583,0.0728091,-0.0098211,0.0447901,0.203375,-0.0462279,0.248878,0.11491,0.288572,0.141748,0.0472597,0.054118,0.22778,0.151613,-0.0457213,0.0834532,0.0597084,0.00939381,0.169444,0.0767232,0.146447,0.16912,0.0990693,0.090141,0.194587,0.0624111,-171047,1.01713
